timestamp_utc,phase,cpu_percent,mem_percent,mem_used_bytes,mem_limit_bytes,net_in_bytes,net_out_bytes,block_in_bytes,block_out_bytes,cpu_raw,mem_raw,net_raw,block_raw
2026-04-06T11:42:17.4047111Z,warmup,0.26000000000000001,1.8899999999999999,40558919.68,2147483648,21600,266000,56800000,4100,0.26%,38.68MiB / 2GiB,21.6kB / 266kB,56.8MB / 4.1kB
2026-04-06T11:42:31.8961133Z,warmup,0.35999999999999999,1.9099999999999999,41114664.960000001,2147483648,47300000,134000000,56900000,17000000,0.36%,39.21MiB / 2GiB,47.3MB / 134MB,56.9MB / 17MB
2026-04-06T11:42:33.9104113Z,benchmark,0.27000000000000002,1.9299999999999999,41429237.759999998,2147483648,47300000,134000000,56900000,17000000,0.27%,39.51MiB / 2GiB,47.3MB / 134MB,56.9MB / 17MB
2026-04-06T11:54:26.9021419Z,benchmark,0.39000000000000001,1.9199999999999999,41303408.640000001,2147483648,2670000000,7530000000,56900000,17000000,0.39%,39.39MiB / 2GiB,2.67GB / 7.53GB,56.9MB / 17MB
2026-04-06T11:54:28.9039642Z,benchmark,0.34000000000000002,1.9099999999999999,41051750.399999999,2147483648,2670000000,7530000000,56900000,17000000,0.34%,39.15MiB / 2GiB,2.67GB / 7.53GB,56.9MB / 17MB
