db,phase,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
redis,benchmark,q1_user_by_id,711.47,1000,1000,0,532.77558123285189,1.9071,2.0738149999999997,2.7663039999999994,1,1000,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q2_all_users,9.363159300000012,1000,1000,0,106.80155788869241,8.4709500000000002,11.75676,18.356672,200,200000,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q3_user_by_login,1.6564730999999993,1000,1000,0,603.69226641833211,1.6979,1.8819849999999998,1.9925939999999998,1,1000,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q4_sellers_rating,113.98907700000009,1000,1000,0,8.772770394482615,112.10595000000001,126.03731999999999,154.37356899999997,100,100000,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q5_orders_offset,30.988995100000025,1000,1000,0,32.269520091666323,29.326549999999997,38.585090000000001,40.323810000000002,50,50000,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q6_products_by_seller,1.3931033000000017,1000,1000,0,717.82185858004846,1.5299,1.8924199999999995,2.2887679999999997,1.04,1040,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q7_products_join_sellers,1.7473344999999993,1000,1000,0,572.30026649161925,1.9838,2.5726,3.0668399999999996,1.04,1040,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q8_order_items_join_products,2.1403509999999999,1000,1000,0,467.21308794679004,2.1009000000000002,2.8020699999999992,5.2191599999999996,3.0289999999999999,3029,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q9_orders_items_products_by_user,2.9186012999999988,1000,1000,0,342.62987548179342,2.8976500000000001,7.0245150000000001,9.0049980000000005,3.0350000000000001,3035,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q10_top_sellers_qty,397.3950961000005,1000,1000,0,2.5163873681731594,395.09230000000002,435.67849000000001,464.51477599999998,20,20000,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
redis,benchmark,q11_top_categories,148.00445280000008,1000,1000,0,6.7565534758019083,144.82434999999998,173.94482999999997,204.32507899999999,10,10000,0.33333333333333331,0.39000000000000001,1.9199999999999999,1.9299999999999999,2147483648,2622700000,7396000000,0,0
