db,phase,query_name,duration_sec,total_requests,success_requests,error_requests,ops_per_sec,p50_ms,p95_ms,p99_ms,avg_rows_returned,total_rows_returned,avg_cpu_percent,max_cpu_percent,avg_mem_percent,max_mem_percent,mem_limit_bytes,net_in_delta_bytes,net_out_delta_bytes,block_in_delta_bytes,block_out_delta_bytes
redis,warmup,q1_user_by_id,0.67388550000000003,19,19,0,28.194700731800875,15.2592,161.72067999999996,172.72213600000001,1,19,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q2_all_users,0.73964639999999993,19,19,0,25.687950350329565,11.457599999999999,172.7062,174.95836,200,3800,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q3_user_by_login,1.5098123000000001,18,18,0,11.922011762654204,126.4605,162.17346999999998,173.22333399999997,1,18,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q4_sellers_rating,2.2886163999999996,18,18,0,7.8650139883643249,122.96850000000001,141.34976499999993,168.69467299999994,100,1800,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q5_orders_offset,0.17841390000000001,18,18,0,100.88900024045211,6.3399999999999999,24.174104999999994,26.904100999999994,50,900,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q6_products_by_seller,0.67257299999999998,18,18,0,26.762894139372232,30.978149999999999,98.517314999999883,157.23130299999985,0.94444444444444442,17,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q7_products_join_sellers,0.55751420000000007,18,18,0,32.286173159356295,13.751749999999999,95.308439999999862,164.14184799999981,1.4444444444444444,26,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q8_order_items_join_products,0.78206589999999998,18,18,0,23.015963232765934,18.146599999999999,184.58044999999996,202.41888999999995,2.6111111111111112,47,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q9_orders_items_products_by_user,2.3834847999999997,18,18,0,7.5519676064223287,48.967599999999997,487.33475999999985,577.49487199999976,3.5,63,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q10_top_sellers_qty,43.683271500000004,18,18,0,0.41205705026007494,2609.4004500000001,2806.5780949999998,2868.4018590000001,20,360,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,warmup,q11_top_categories,22.751031699999995,18,18,0,0.79117291195194472,1311.8948,1514.9602299999999,1543.988206,10,180,0.315,0.39000000000000001,1.9099999999999999,1.9299999999999999,2147483648,50000000,140000000,0,0
redis,benchmark,q1_user_by_id,12.030934900000009,1000,1000,0,83.11906001585956,6.8586500000000008,33.283029999999997,61.582655999999979,1,1000,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q2_all_users,16.429905499999997,1000,1000,0,60.864622745395593,10.844049999999999,48.142194999999901,98.074525999999963,200,200000,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q3_user_by_login,15.260927299999979,1000,1000,0,65.526817626606572,10.32235,44.725014999999999,123.30662399999993,1,1000,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q4_sellers_rating,126.06423469999999,1000,1000,0,7.9324639726702761,122.17085,152.80512999999999,174.58161699999999,100,100000,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q5_orders_offset,17.354978499999987,1000,1000,0,57.620353721556079,10.777899999999999,50.662724999999995,96.979163999999983,50,50000,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q6_products_by_seller,15.685270300000008,1000,1000,0,63.754081432692907,9.4956500000000013,52.828269999999947,93.732073,1.04,1040,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q7_products_join_sellers,19.506941900000019,1000,1000,0,51.263801631561684,13.581800000000001,65.797129999999996,99.401528999999982,1.04,1040,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q8_order_items_join_products,32.186527099999999,1000,1000,0,31.068900254230908,20.568649999999998,88.843499999999992,114.842028,3.0289999999999999,3029,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q9_orders_items_products_by_user,68.828261900000058,1000,1000,0,14.528915483190476,51.635649999999998,182.94653500000001,260.28070599999995,3.0350000000000001,3035,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q10_top_sellers_qty,2947.7390791000007,1000,1000,0,0.33924305142547367,2954.9804999999997,3113.7262049999999,3195.9710289999998,20,20000,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
redis,benchmark,q11_top_categories,1519.2311224999999,1000,1000,0,0.65822769504249679,1522.556,1624.6774749999997,1676.5348080000001,10,10000,0.32666666666666666,0.39000000000000001,1.9266666666666665,1.9399999999999999,2147483648,2590000000,7330000000,0,0
